단지코드,단지명,주소,상세주소,준공일자,매입일자,공급유형,형명,공급면적,세대수,구분
C00025,서남부6블럭,대전광역시 유성구 봉명로 93  (도안휴먼시아6단지 센트럴시티),,,,공공분양,084I50,84.61,2,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,39335,39.63,94,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,39336,39.63,74,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,46441,46.9,97,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,46442,46.9,46,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,46510,46.96,10,건설
C00026,횡성읍하 국민임대,강원특별자치도 횡성군 횡성읍 앞들서2로 34(횡성읍하 엘에이치아파트),,2011-08-03,,국민임대,59985,59.89,40,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,29008,29.91,245,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,39399,39.63,645,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,39400,39.63,11,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,46485,46.9,120,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,46486,46.9,180,건설
C00027,군산미장,"전북특별자치도 군산시 경포천로 34(미장동,군산미장휴먼시아)",,2011-06-02,,국민임대,59991,59.89,148,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,26098,26.95,176,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,26099,26.95,160,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,36828,36.87,644,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,36829,36.76,120,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,36830,36.87,112,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,36831,36.76,40,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,046D00,46.75,226,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,046D01,46.75,369,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,046D02,46.75,75,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,51944,51.94,292,건설
C00028,수원광교32(국임),"경기도 수원시 영통구 광교중앙로 247(하동,휴먼시아아파트)",,2011-11-07,,국민임대,51945,51.94,75,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,74078,74.88,91,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,74516,74.88,4,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,74517,74.88,2,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084A46,84.81,53,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084A47,84.61,139,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084A48,84.57,136,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S00,84.81,44,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S01,84.61,90,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S02,84.73,86,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S34,84.81,2,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S37,84.81,2,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S40,84.61,6,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S41,84.61,4,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S42,84.57,5,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,084S43,84.73,3,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115079,115.75,91,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115080,115.75,41,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115081,115.77,19,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115082,115.75,4,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115083,115.75,2,건설
C00029,광주백운1휴먼시아,"광주광역시 남구 독립로80번길 7(백운동,휴먼시아1단지아파트, 101동)",,2011-10-19,,공공분양,115084,115.77,1,건설
C00030,광주백운3,"광주광역시 남구 백운로 100(백운동,광주백운3휴먼시아)",,2011-06-23,,국민임대,51917,51.88,517,건설
C00030,광주백운3,"광주광역시 남구 백운로 100(백운동,광주백운3휴먼시아)",,2011-06-23,,국민임대,51918,51.88,179,건설
C00030,광주백운3,"광주광역시 남구 백운로 100(백운동,광주백운3휴먼시아)",,2011-06-23,,국민임대,51920,51.93,58,건설
C00031,광주백운2,"광주광역시 남구 독립로80번길 8(백운동,휴먼시아2단지아파트, 201동)",,2011-10-19,,국민임대,51917,51.88,120,건설
C00031,광주백운2,"광주광역시 남구 독립로80번길 8(백운동,휴먼시아2단지아파트, 201동)",,2011-10-19,,국민임대,51918,51.88,60,건설
C00031,광주백운2,"광주광역시 남구 독립로80번길 8(백운동,휴먼시아2단지아파트, 201동)",,2011-10-19,,국민임대,51919,51.88,20,건설
C00031,광주백운2,"광주광역시 남구 독립로80번길 8(백운동,휴먼시아2단지아파트, 201동)",,2011-10-19,,국민임대,51920,51.93,40,건설
C00032,"인천동산(03,주환) 2단지",인천광역시 동구 새천년로38번길,"11, 동산휴먼시아 (송림동)",2010-11-18,,공공분양,059B27,59.92,72,건설
C00032,"인천동산(03,주환) 2단지",인천광역시 동구 새천년로38번길,"11, 동산휴먼시아 (송림동)",2010-11-18,,공공분양,059B28,59.95,183,건설
C00032,"인천동산(03,주환) 2단지",인천광역시 동구 새천년로38번길,"11, 동산휴먼시아 (송림동)",2010-11-18,,공공분양,059B29,59.98,102,건설
C00032,"인천동산(03,주환) 2단지",인천광역시 동구 새천년로38번길,"11, 동산휴먼시아 (송림동)",2010-11-18,,공공분양,059B30,59.92,114,건설
C00033,대구대현2,대구 북구 대현동 531번지 대현 휴먼시아,,,,공공분양,75132,75.94,91,건설
C00033,대구대현2,대구 북구 대현동 531번지 대현 휴먼시아,,,,공공분양,84658,84.96,155,건설
C00033,대구대현2,대구 북구 대현동 531번지 대현 휴먼시아,,,,공공분양,84659,84.97,229,건설
C00033,대구대현2,대구 북구 대현동 531번지 대현 휴먼시아,,,,공공분양,114024,114.67,75,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,59900,59.87,97,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,059G67,59.87,12,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,84874,84.95,35,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,084I53,84.95,3,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,084Z67,84.95,13,건설
C00034,광명신촌휴먼시아1단지,경기도 광명시 신촌로,"49, 신촌휴먼시아1단지아파트 (소하동)",,,공공분양,084Z68,84.95,1,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,29077,29.8,90,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,036A50,36.76,42,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,036A51,36.76,30,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,036A52,36.24,282,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45143,45.84,51,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45144,45.84,33,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45145,45.98,132,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45146,45.98,88,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45147,45.73,116,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,45148,45.73,72,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,051A68,51.79,108,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,051A69,51.79,108,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,051A70,51.69,198,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,059F74,59.88,195,건설
C00035,파주운정A19BL(한빛6),"경기도 파주시 와석순환로 87(야당동,한빛마을6단지)",,2011-11-18,,국민임대,059F75,59.74,19,건설
C00036,김제교동,"전북특별자치도 김제시 교정길 36(교동,김제교동휴먼시아)",,2011-05-16,,국민임대,39714,39.51,87,건설
C00036,김제교동,"전북특별자치도 김제시 교정길 36(교동,김제교동휴먼시아)",,2011-05-16,,국민임대,51929,51.61,106,건설
C00036,김제교동,"전북특별자치도 김제시 교정길 36(교동,김제교동휴먼시아)",,2011-05-16,,국민임대,51930,51.61,166,건설
C00036,김제교동,"전북특별자치도 김제시 교정길 36(교동,김제교동휴먼시아)",,2011-05-16,,국민임대,059D13,59.46,174,건설
C00037,가평읍내,경기도 가평군 가평읍 가화로 142-26(가평읍내주공아파트),,1999-11-16,,공공임대(50년),39.51,39.51,141,건설
C00037,가평읍내,경기도 가평군 가평읍 가화로 142-26(가평읍내주공아파트),,1999-11-16,,공공임대(50년),39.63,39.63,72,건설
C00037,가평읍내,경기도 가평군 가평읍 가화로 142-26(가평읍내주공아파트),,1999-11-16,,공공임대(50년),49.85,49.85,142,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공분양,125263,84.8,13,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공분양,125322,84.84,387,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공분양,736363,49.85,69,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공분양,884670,59.89,467,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공임대(5년),125263,84.8,2,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공임대(5년),125322,84.84,18,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공임대(5년),736363,49.85,20,건설
C00038,강릉교동,강원특별자치도 강릉시 교1동 주공1차아파트 1750번지,,1999-12-01,,공공임대(5년),884670,59.89,43,건설
C00039,강릉교동2,"강원특별자치도 강릉시 가작로 85(교동,강릉교동(2)주공아파트)",,2002-04-30,,국민임대,117600,51.49,178,건설
